videoId;timestamp;comments_1;likes_1;views_1;comments_2;likes_2;views_2;comments_3;likes_3;views_3;comments_4;likes_4;views_4;comments_5;likes_5;views_5;comments_6;likes_6;views_6;comments_7;likes_7;views_7;comments_8;likes_8;views_8;comments_9;likes_9;views_9;comments_10;likes_10;views_10;comments_11;likes_11;views_11;comments_12;likes_12;views_12;comments_13;likes_13;views_13;comments_14;likes_14;views_14;comments_15;likes_15;views_15;comments_16;likes_16;views_16;comments_17;likes_17;views_17;comments_18;likes_18;views_18;comments_19;likes_19;views_19;comments_20;likes_20;views_20;comments_21;likes_21;views_21;comments_22;likes_22;views_22;comments_23;likes_23;views_23;comments_24;likes_24;views_24;comments_25;likes_25;views_25;comments_26;likes_26;views_26;comments_27;likes_27;views_27;comments_28;likes_28;views_28;comments_29;likes_29;views_29;comments_30;likes_30;views_30;comments_31;likes_31;views_31;comments_32;likes_32;views_32;comments_33;likes_33;views_33;comments_34;likes_34;views_34;comments_35;likes_35;views_35;comments_36;likes_36;views_36;comments_37;likes_37;views_37;comments_38;likes_38;views_38;comments_39;likes_39;views_39;comments_40;likes_40;views_40;comments_41;likes_41;views_41;comments_42;likes_42;views_42;comments_43;likes_43;views_43;comments_44;likes_44;views_44;comments_45;likes_45;views_45;comments_46;likes_46;views_46;comments_47;likes_47;views_47;comments_48;likes_48;views_48;comments_49;likes_49;views_49;comments_50;likes_50;views_50;comments_51;likes_51;views_51;comments_52;likes_52;views_52;comments_53;likes_53;views_53;comments_54;likes_54;views_54;comments_55;likes_55;views_55;comments_56;likes_56;views_56;comments_57;likes_57;views_57;comments_58;likes_58;views_58;comments_59;likes_59;views_59;comments_60;likes_60;views_60;comments_61;likes_61;views_61;comments_62;likes_62;views_62;comments_63;likes_63;views_63;comments_64;likes_64;views_64;comments_65;likes_65;views_65;comments_66;likes_66;views_66;comments_67;likes_67;views_67;comments_68;likes_68;views_68;comments_69;likes_69;views_69;comments_70;likes_70;views_70;comments_71;likes_71;views_71;comments_72;likes_72;views_72;comments_73;likes_73;views_73;comments_74;likes_74;views_74;comments_75;likes_75;views_75;comments_76;likes_76;views_76;comments_77;likes_77;views_77;comments_78;likes_78;views_78;comments_79;likes_79;views_79;comments_80;likes_80;views_80;comments_81;likes_81;views_81;comments_82;likes_82;views_82;comments_83;likes_83;views_83;comments_84;likes_84;views_84;comments_85;likes_85;views_85;comments_86;likes_86;views_86;comments_87;likes_87;views_87;comments_88;likes_88;views_88;comments_89;likes_89;views_89;comments_90;likes_90;views_90;comments_91;likes_91;views_91;comments_92;likes_92;views_92;comments_93;likes_93;views_93;comments_94;likes_94;views_94;comments_95;likes_95;views_95;comments_96;likes_96;views_96;comments_97;likes_97;views_97;comments_98;likes_98;views_98;comments_99;likes_99;views_99;comments_100;likes_100;views_100;comments_101;likes_101;views_101;comments_102;likes_102;views_102;comments_103;likes_103;views_103;comments_104;likes_104;views_104;comments_105;likes_105;views_105;comments_106;likes_106;views_106;comments_107;likes_107;views_107;comments_108;likes_108;views_108;comments_109;likes_109;views_109;comments_110;likes_110;views_110;comments_111;likes_111;views_111;comments_112;likes_112;views_112;comments_113;likes_113;views_113;comments_114;likes_114;views_114;comments_115;likes_115;views_115;comments_116;likes_116;views_116;comments_117;likes_117;views_117;comments_118;likes_118;views_118;comments_119;likes_119;views_119;comments_120;likes_120;views_120;comments_121;likes_121;views_121;comments_122;likes_122;views_122;comments_123;likes_123;views_123;comments_124;likes_124;views_124;comments_125;likes_125;views_125;comments_126;likes_126;views_126;comments_127;likes_127;views_127;comments_128;likes_128;views_128;comments_129;likes_129;views_129;comments_130;likes_130;views_130;comments_131;likes_131;views_131;comments_132;likes_132;views_132;comments_133;likes_133;views_133;comments_134;likes_134;views_134;comments_135;likes_135;views_135;comments_136;likes_136;views_136;comments_137;likes_137;views_137;comments_138;likes_138;views_138;comments_139;likes_139;views_139;comments_140;likes_140;views_140;comments_141;likes_141;views_141;comments_142;likes_142;views_142;comments_143;likes_143;views_143;comments_144;likes_144;views_144;comments_145;likes_145;views_145;comments_146;likes_146;views_146;comments_147;likes_147;views_147;comments_148;likes_148;views_148;comments_149;likes_149;views_149;comments_150;likes_150;views_150;comments_151;likes_151;views_151;comments_152;likes_152;views_152;comments_153;likes_153;views_153;comments_154;likes_154;views_154;comments_155;likes_155;views_155;comments_156;likes_156;views_156;comments_157;likes_157;views_157;comments_158;likes_158;views_158;comments_159;likes_159;views_159;comments_160;likes_160;views_160;comments_161;likes_161;views_161;comments_162;likes_162;views_162;comments_163;likes_163;views_163;comments_164;likes_164;views_164;comments_165;likes_165;views_165;comments_166;likes_166;views_166;comments_167;likes_167;views_167;comments_168;likes_168;views_168;comments_169;likes_169;views_169;comments_170;likes_170;views_170;comments_171;likes_171;views_171;comments_172;likes_172;views_172;comments_173;likes_173;views_173;comments_174;likes_174;views_174;comments_175;likes_175;views_175;comments_176;likes_176;views_176;comments_177;likes_177;views_177;comments_178;likes_178;views_178;comments_179;likes_179;views_179;comments_180;likes_180;views_180;comments_181;likes_181;views_181;comments_182;likes_182;views_182;comments_183;likes_183;views_183;comments_184;likes_184;views_184;comments_185;likes_185;views_185;comments_186;likes_186;views_186;comments_187;likes_187;views_187;comments_188;likes_188;views_188;comments_189;likes_189;views_189;comments_190;likes_190;views_190;comments_191;likes_191;views_191;comments_192;likes_192;views_192;comments_193;likes_193;views_193;comments_194;likes_194;views_194;comments_195;likes_195;views_195;comments_196;likes_196;views_196;comments_197;likes_197;views_197;comments_198;likes_198;views_198;comments_199;likes_199;views_199;comments_200;likes_200;views_200;comments_201;likes_201;views_201;comments_202;likes_202;views_202;comments_203;likes_203;views_203;comments_204;likes_204;views_204;comments_205;likes_205;views_205;comments_206;likes_206;views_206;comments_207;likes_207;views_207;comments_208;likes_208;views_208;comments_209;likes_209;views_209;comments_210;likes_210;views_210;comments_211;likes_211;views_211;comments_212;likes_212;views_212;comments_213;likes_213;views_213;comments_214;likes_214;views_214;comments_215;likes_215;views_215;comments_216;likes_216;views_216;comments_217;likes_217;views_217;comments_218;likes_218;views_218;comments_219;likes_219;views_219;comments_220;likes_220;views_220;comments_221;likes_221;views_221;comments_222;likes_222;views_222;comments_223;likes_223;views_223;comments_224;likes_224;views_224;comments_225;likes_225;views_225;comments_226;likes_226;views_226;comments_227;likes_227;views_227;comments_228;likes_228;views_228;comments_229;likes_229;views_229;comments_230;likes_230;views_230;comments_231;likes_231;views_231;comments_232;likes_232;views_232;comments_233;likes_233;views_233;comments_234;likes_234;views_234;comments_235;likes_235;views_235;comments_236;likes_236;views_236;comments_237;likes_237;views_237;comments_238;likes_238;views_238;comments_239;likes_239;views_239;comments_240;likes_240;views_240
-0zoWMSEOGg;1532555214;174951,0;352132,61174189975;459726,4413965087;620020,3508087005;853533,5352307267;1112266,429958391;1254825,2520729685;1454170,4927652732;1605570,1712218649;1744270,3967511014;1842567,3581669948;1927604,4458161865;2126666,4226804124;2234415,220825362;2324354,0301050837;2388181,293258427;2485198,144605117;2543590,5786666665;2637729,944723618;2730520,096032832;2814681,6422809456;2908785,3266998343;2971709,153191489;3076667,7280130293;3180984,048400556;3267811,9265;3373488,1265000002;3435960,517490283;3499332,6411301275;3590899,741851369;3649877,7861799216;3711479,902857143;3767975,4185430463;3818008,21574344;3863992,349675965;3904802,688888889;3949202,0032292786;3988356,3559223865;4022269,856103476;4052023,5147679327;4079393,245314685;4109708,4785388126;4141702,72388664;4175278,9257641924;4214678,215706807;4256614,446073298;4298660,057507987;4340685,291037506;4383125,135168047;4417569,649528706;4456223,627407815;4494927,46171108;4520981,4350175625;4541853,132666847;4567562,8327479055;4586454,111139963;4611665,828125;4630523,640625;4647116,818393783;4661838,137568784;4679456,346673337;4685347,133953751;4710926,68113612;4733709,51317351;4744644,523854735;4758945,575099943;4774393,841584158;4792415,03574647;4807364,857354028;4823905,846153846;4839496,701119314;4854597,464493597;4868021,552246215;4883314,689420803;4904851,418202438;4928404,962820159;4941742,928893606;4953346,735285835;4964115,3172940845;4974049,957045574;4985019,981066123;4995397,237704918;5003443,921218716;5009747,723441309;5022060,028051078;5030241,983253088;5037943,9639175255;5043459,898428732;5051012,344985211;5058670,496004735;5068003,22114838;5077894,444812728;5087408,715756491;5099257,712103747;5112503,66744096;5126283,621823617;5142712,282028859;5156424,634721131;5172335,778173191;5185869,223631509;5203438,138574284;5244937,353668822;5288325,480274443;5322093,976;5358611,497285559;5395906,310882132;5423315,949943439;5452899,122388059;5484834,972111554;5508324,402816901;5530860,115237575;5554565,614244866;5562121,721223022;5623399,233146068;5678803,012512768;5763559,420610687;5847681,167946258;5918653,258538523;5982889,258333334;6073194,938826992;6164859,8536893;6265405,97083567;6352809,207161882;6432686,127931137;6487072,998733375;6535813,274365576;6591423,549626192;6646296,367883664;6710367,836670179;6768627,613724644;6813952,918593895;6872668,8513215855;6938059,600220264;6983777,302134647;7009758,686163011;7043210,9452128615;7075153,217318901;7109070,35583685;7145692,927284158;7170792,591994971;7206289,313855944;7237643,674777162;7272561,333172729;7313158,172043011;7337549,3868679935;7363243,818694601;7398038,479923973;7421769,912568306;7450242,047619048;7479947,5029036;7515739,661016949;7540604,789699571;7560640,208719223;7579555,835669961;7596985,915296053;7619394,138980263;7637709,188427299;7648514,52967359;7657594,637834822;7664931,62;7671882,337266845;7679936,727515583;7687057,968134957;7697410,920337395;7706382,496791809;7715565,076996587;7724855,773519164;7734338,231982594;7743943,22818792;7755258,622429906;7765791,674524025;7776904,12935819;7785243,5060481;7793093,010052447;7798397,031031469;7803701,05201049;7808769,688892948;7813859,527133897;7820270,427906977;7825043,399752781;7830967,6386853205;7837110,743282257;7842082,374472573;7846555,1592827;7851027,944092827;7855539,32967033;7861374,494505495;7865812,098979977;7871835,236490921;7876335,814375987;7883115,771038885;7890286,281749623;7897170,704180065;7901750,492880111;7912562,289479769;7919060,601618497;7927173,788739947;7934001,241823057;7939147,7003367;7945073,727348066;7950450,333333333;7955250,333333333;7961264,604807496;7966534,064256103;7971838,013105836;7976571,247527201;7981490,391862955;7985884,39614561;7990692,951739393;7996240,267243112;8002039,415441938;8007717,47112462;8014280,794607944;8021365,215270632;8029735,440509131;8036323,369691923;8044518,540383014;8052339,463362069;8060020,648;8067792,217230769;8075458,347490348;8083489,453874539;8090987,378343118;8097674,661352865;8105785,906505817;8112953,429116525;8120145,963503649;8128356,893565554;8135196,487309645;8141843,695431472;8148448,37870658;8154314,518215193;8160154,461577608;8165720,263104326;8173032,28941836;8179662,266015201;8186503,387383386;8195235,773276093;8202401,0;8210007,773565114;19154,0;38256,63085018001;49803,97672485453;57831,653095370886;64527,51616468638;70134,33980582525;75085,06301824213;79608,30466237942;83799,6229903537;88161,38078193832;92492,88079842564;95527,68861454047;100170,75257731958;103407,53949166439;106281,08832717978;109069,16179775281;111830,33036707452;114382,592;116968,92015633725;119423,95376196991;121850,64700973574;124011,80099502488;126253,70638297872;128672,45439739413;131023,52795549374;132922,67525;134410,37525;135833,06829539145;137245,65226840533;138649,17861799218;139892,04693611473;141093,05714285714;142235,53774834436;143270,39504373178;144308,64863341788;145405,95555555556;146400,99246501614;147355,8337677382;148254,2465642684;149108,86392405065;149995,25594405594;150832,8484018265;151775,21376518218;152788,1615720524;153714,71518324607;154527,07120418848;155301,0287539936;156086,07842182173;156887,44227959085;157538,5815481291;158156,88387451845;158695,5267882188;159173,44312348013;159589,95325587678;160018,9184004323;160482,60425863412;160881,0855263158;161242,2697368421;161590,31787564766;161920,58979489745;162273,56628314158;162700,77495769883;163003,92309753483;163350,1212912414;163685,08450035605;164055,06510565392;164449,35643564357;164840,25262841693;165199,0396649421;165519,53846153847;165848,7597046916;166148,7427240978;166561,42715313972;167046,1492316785;167349,13722710518;167582,9179289452;167802,53701247016;168011,73472261336;168217,78913105009;168402,85018334206;168597,80687445382;168764,78893442624;168968,1690968444;169155,38453500523;169323,08478124347;169470,03893657107;169618,67057169633;169763,39001122335;169994,59128798064;170181,5608168097;170389,54178510516;170606,92243950945;170879,6539838854;171167,46599423632;171445,9105691057;171742,12491992314;172044,1316134674;172330,1413982718;172602,83392645314;173103,83978638184;173650,6575616256;174159,1085184144;174664,98370497426;175163,1096;175587,77524429967;175976,1646142247;176373,51668552036;176774,54925373135;177165,3824701195;177632,29014084506;178103,46859639543;178604,6761112555;179410,26768585132;180492,38202247192;181727,92849846784;182972,9038167939;184181,40051183623;185370,1723590151;186596,6;187763,12823207903;188788,5644313643;189825,83006169376;190538,54572358687;191173,27931136836;191940,5446485117;192814,4030893711;193639,2786800722;194418,9192450495;195130,9578503688;195837,30599913682;196541,44742522357;197178,72797356828;197832,9129955947;198375,66995073893;198952,43839696725;199519,87641458595;200092,5595337219;200692,90260196905;201268,03520536463;201835,34450963957;202351,5741972809;202819,5991327391;203277,51288846062;203696,29032258064;204141,0398078243;204676,6919151222;205102,58541221192;205471,22404371583;205791,91135972462;206117,774970964;206393,13559322033;206655,4549356223;206915,67630449514;207130,60537807402;207345,37685032896;207559,27487664475;207703,43298714145;207857,43892185955;207996,59933035713;208143,02;208315,61648267985;208472,5479370733;208631,34301780694;208784,85754451735;208936,6271672355;209090,94798634812;209244,0069686411;209396,96763666032;209565,44966442953;209718,75140186917;209844,60652765186;209952,58019069303;210037,11128504341;210119,4270104895;210190,2312062937;210261,0354020979;210360,88838143952;210479,5852195255;210607,38139534884;210729,12682323856;210832,6564512547;210922,99622473906;211016,11814345993;211112,3206751055;211208,52320675107;211304,9356357928;211408,54631083203;211528,56743483187;211644,74950776636;211754,76303317535;211872,80934416715;211973,82232277526;212090,63344051447;212214,65732659624;212324,03352601157;212423,91791907515;212529,38498659516;212632,65576407505;212711,9696969697;212795,12928176796;212868,29067041725;212952,67885607126;213028,08311265023;213105,97719944725;213187,35855588526;213285,28140454995;213363,81357853633;213443,16866104043;213528,3470742007;213623,9030766137;213721,48664872698;213829,55015197568;213943,94011113397;214061,74212800988;214156,81820697288;214273,03913405497;214404,32972522898;214521,7370689655;214632,472;214751,3643076923;214852,7104247104;214952,9963099631;215039,66275277233;215128,3287376131;215235,351572598;215348,09421778691;215460,72262773724;215573,23463957425;215676,67766497462;215765,76395939087;215855,1476983903;215949,69726066082;216046,94605597964;216172,44223918574;216296,9327259986;216412,22692725298;216541,68480675254;216655,68017171987;216760,0;216891,63494680054;6233,0;9379,386042647466;11362,005264616237;12681,806469604016;13872,731141199227;14876,644937586685;15718,789386401326;16447,303054662378;17082,994372990353;17673,402808370043;18236,74754006185;18625,858710562414;19208,917525773195;19573,696365127085;19917,846918489067;20218,83202247191;20529,137931034482;20819,11466666667;21140,274706867673;21422,638850889194;21724,81752433936;22016,051409618573;22307,08510638298;22598,285016286645;22850,177746870653;23067,91875;23315,41875;23508,241532481956;23715,607986960065;23908,715775749675;24080,501955671447;24228,13142857143;24368,512582781455;24485,027696793004;24613,35193012116;24750,733333333334;24839,29386437029;24927,726035331594;25011,345459444892;25090,45675105485;25176,998041958042;25262,720547945206;25347,28016194332;25460,07423580786;25565,515183246072;25657,871204188483;25765,98296059638;25871,545543107648;25967,989771066732;26064,63010568409;26145,78425976885;26228,422720897615;26291,81221291543;26348,13834098892;26410,391786003784;26456,622955076604;26513,599506578947;26561,708059210527;26596,713730569947;26620,551025512756;26655,668584292147;26700,65228426396;26724,046355841372;26762,155233800142;26796,335153097556;26827,53283837807;26865,52475247525;26904,426854911384;26939,954422271494;26976,30769230769;27013,173612764946;27038,25029103609;27077,091834202034;27129,10195035461;27176,71335412532;27207,661801156708;27236,40222870788;27254,184173472262;27268,668553637137;27287,952854897852;27311,40722400233;27334,69262295082;27356,90012877379;27379,036224312087;27396,16558509525;27416,513083525224;27429,03327085286;27447,895622895623;27459,1624092498;27462,29979283812;27487,98578737919;27513,899569108387;27536,656222023277;27562,274351585016;27585,691056910568;27614,074738415544;27641,54919108002;27672,156323644933;27698,581257413996;27766,022029372496;27848,221185876082;27935,253022209727;27996,1192109777;28072,8848;28148,974665218964;28217,293541090727;28276,334558823528;28316,04328358209;28356,314741035858;28401,63943661972;28462,10704533042;28510,029893423445;28580,34292565947;28693,97191011236;28824,513278855975;28970,676335877863;29109,594689699297;29234,00714853058;29353,641666666666;29508,143157452178;29620,146520916544;29704,19461581604;29788,002663509913;29859,785989907985;29937,658644711842;30041,573740345717;30144,179169889147;30219,46349009901;30301,256059009484;30383,45791972378;30467,071230342277;30534,105947136562;30582,47599118943;30629,059113300493;30678,658272407258;30726,89186276271;30776,519289480988;30836,99718706048;30893,63663034367;30952,479882648786;30993,92421174429;31035,46807998073;31089,238255841967;31136,236559139787;31192,24204987417;31248,32339511147;31292,220479923973;31337,551912568306;31373,989959839357;31432,835656213705;31472,271186440677;31508,68669527897;31540,401174610346;31572,810848080902;31605,282689144737;31634,147820723683;31646,56528189911;31662,589020771513;31675,051339285714;31683,12;31699,92995812714;31723,2285544672;31746,371134020617;31764,927835051545;31785,131604095564;31801,841501706484;31816,88943089431;31829,403589883055;31846,234899328858;31858,809345794394;31874,53037171351;31890,4515440444;31903,259285612636;31916,158435314686;31929,53256118881;31942,906687062936;31957,77274388016;31972,677665666757;31979,66976744186;31988,55698393078;31997,341550077726;32002,93781923162;32014,54957805907;32022,777426160337;32031,005274261603;32039,42700156986;32054,49764521193;32067,924064979223;32083,50535987749;32100,2261716693;32117,501741149157;32125,814479638007;32141,20578778135;32152,781350482313;32176,537803468207;32189,855722543354;32207,537801608578;32223,94530831099;32234,836700336702;32247,648342541437;32260,749413970934;32275,095405532113;32287,953147280507;32298,027637033625;32309,63328387735;32321,205984174085;32335,682327749088;32349,28605617836;32363,20410215162;32377,682284335413;32395,235148002484;32417,419452887538;32440,632846264663;32457,673389586336;32465,816270060874;32487,846794338053;32510,028309741883;32533,13125;32556,32;32582,166153846152;32603,756756756757;32619,19926199262;32635,647097195044;32649,936665230503;32662,345109866437;32680,51540945113;32699,362530413626;32723,33526850508;32742,965313028766;32762,00084602369;32781,13470770969;32801,9762778876;32823,317048346056;32849,88193384224;32871,08829712684;32890,25081433225;32914,085517547755;32938,57928628924;32955,0;32971,724112093514
